2.4068,0.9132,0.9132
2.3706,0.9056,0.9056
2.4380,0.9104,0.9104
2.3977,0.9044,0.9044
2.4354,0.9020,0.9020
2.4465,0.9095,0.9095
2.4333,0.9038,0.9038
2.3696,0.9065,0.9065
2.4479,0.9163,0.9163
2.3847,0.9114,0.9114
2.3652,0.9046,0.9046
2.4543,0.9156,0.9156
2.3984,0.9012,0.9012
2.3453,0.9049,0.9049
2.4645,0.9086,0.9086
2.5070,0.9125,0.9125
2.3521,0.8995,0.8995
2.4266,0.9108,0.9108
2.3906,0.8978,0.8978
2.4817,0.9121,0.9121
2.3560,0.9039,0.9039
2.3904,0.9101,0.9101
2.3912,0.9042,0.9042
2.4110,0.9062,0.9062
2.3987,0.9008,0.9008
2.2106,0.8933,0.8933
2.4115,0.9059,0.9059
2.3232,0.9056,0.9056
2.2897,0.8980,0.8980
2.4279,0.9060,0.9060
2.2342,0.8950,0.8950
2.3587,0.9055,0.9055
2.3393,0.9071,0.9071
2.4999,0.9107,0.9107
2.3991,0.9051,0.9051
2.5234,0.9155,0.9155
2.2289,0.8971,0.8971
2.3679,0.9044,0.9044
2.3087,0.8975,0.8975
2.3210,0.9018,0.9018
2.2588,0.9030,0.9030
2.3319,0.9102,0.9102
2.3082,0.9053,0.9053
2.3674,0.9035,0.9035
2.2962,0.9059,0.9059
2.3041,0.9024,0.9024
2.3105,0.9028,0.9028
2.2232,0.8992,0.8992
2.2928,0.8996,0.8996
2.2412,0.8953,0.8953
2.3631,0.8967,0.8967
2.3249,0.9059,0.9059
2.3565,0.9227,0.9227
2.2474,0.9066,0.9066
2.2847,0.9039,0.9039
2.2382,0.8943,0.8943
2.2822,0.9099,0.9099
2.4043,0.9206,0.9206
2.2526,0.9055,0.9055
2.2915,0.9045,0.9045
2.3502,0.9065,0.9065
2.3102,0.9019,0.9019
2.2955,0.8991,0.8991
2.3790,0.9118,0.9118
2.4114,0.9145,0.9145
2.3100,0.9099,0.9099
2.1620,0.8990,0.8990
2.2581,0.9097,0.9097
2.2377,0.9023,0.9023
2.3885,0.9070,0.9070
2.1525,0.8952,0.8952
2.4154,0.9217,0.9217
2.1937,0.8915,0.8915
2.4078,0.9151,0.9151
2.2643,0.9025,0.9025
2.2620,0.9007,0.9007
2.2763,0.8995,0.8995
2.3360,0.9166,0.9166
2.1343,0.9030,0.9030
2.2620,0.9046,0.9046
2.1698,0.9024,0.9024
2.2823,0.9037,0.9037
2.2646,0.9048,0.9048
2.2774,0.9112,0.9112
2.3147,0.9124,0.9124
2.3087,0.9042,0.9042
2.2764,0.9031,0.9031
2.2914,0.9074,0.9074
2.4696,0.9193,0.9193
2.2846,0.9076,0.9076
2.2461,0.9084,0.9084
2.0800,0.8908,0.8908
2.2928,0.9200,0.9200
2.1897,0.8975,0.8975
2.3702,0.9290,0.9290
2.1065,0.8942,0.8942
2.0491,0.8888,0.8888
2.2685,0.9147,0.9147
2.1249,0.8961,0.8961
2.2952,0.9153,0.9153
2.2985,0.8975,0.8975
2.2687,0.9089,0.9089
2.1353,0.8996,0.8996
2.2661,0.9029,0.9029
2.0823,0.8907,0.8907
1.9958,0.8875,0.8875
2.1689,0.8957,0.8957
2.1501,0.9070,0.9070
2.1685,0.9063,0.9063
2.1787,0.9049,0.9049
2.2149,0.9066,0.9066
2.1658,0.9025,0.9025
2.2739,0.9018,0.9018
2.2284,0.9080,0.9081
2.3274,0.9079,0.9079
2.1757,0.9079,0.9079
2.1312,0.9016,0.9016
2.1729,0.9034,0.9034
2.0896,0.8988,0.8988
2.2428,0.9067,0.9067
2.2852,0.9143,0.9143
2.3380,0.9070,0.9070
2.2762,0.9029,0.9029
2.2137,0.9010,0.9010
2.0721,0.8959,0.8959
2.1523,0.9094,0.9094
2.1915,0.9021,0.9021
2.1921,0.9022,0.9022
2.1347,0.9026,0.9026
2.2825,0.9103,0.9103
2.1550,0.8916,0.8916
2.2332,0.9190,0.9190
2.2372,0.9026,0.9026
2.2958,0.9101,0.9101
2.1602,0.9008,0.9008
2.1480,0.8961,0.8961
2.1610,0.9030,0.9030
2.1826,0.9047,0.9047
2.3135,0.9079,0.9079
2.1873,0.9014,0.9014
2.0678,0.8895,0.8895
2.0670,0.9022,0.9022
2.1813,0.9069,0.9069
2.2819,0.9050,0.9050
2.1351,0.9102,0.9102
2.0945,0.8947,0.8947
2.0457,0.8905,0.8905
2.2720,0.9082,0.9082
2.0862,0.9013,0.9013
2.1228,0.8986,0.8986
2.0167,0.8897,0.8897
2.0965,0.9030,0.9030
2.2059,0.9015,0.9015
2.0902,0.9026,0.9026
2.1609,0.8989,0.8989
2.1302,0.8980,0.8980
2.1204,0.9033,0.9033
2.1675,0.9026,0.9026
2.3633,0.9251,0.9251
2.2354,0.9142,0.9142
2.1654,0.8952,0.8952
2.1095,0.8988,0.8988
2.1215,0.9021,0.9021
2.1763,0.9025,0.9025
2.0738,0.8968,0.8968
2.0693,0.8965,0.8965
2.0806,0.9025,0.9025
2.0982,0.8875,0.8875
2.2520,0.9100,0.9100
2.0359,0.8890,0.8890
2.0322,0.8967,0.8967
2.2295,0.9017,0.9017
2.1922,0.9035,0.9035
2.0509,0.9005,0.9005
2.0783,0.8992,0.8992
2.2173,0.9085,0.9085
2.2151,0.9117,0.9117
2.0830,0.9022,0.9022
2.2498,0.9120,0.9120
2.0793,0.9020,0.9020
2.2113,0.9090,0.9090
2.1589,0.9042,0.9042
2.1312,0.9097,0.9097
2.1917,0.9057,0.9057
2.0991,0.9020,0.9020
2.0886,0.9018,0.9018
1.9950,0.8968,0.8968
2.2004,0.9097,0.9097
2.0600,0.8971,0.8971
2.1197,0.8991,0.8991
2.3113,0.9075,0.9075
2.1000,0.9050,0.9050
2.1895,0.9053,0.9053
2.1417,0.8978,0.8978
2.1276,0.8923,0.8923
2.1503,0.8944,0.8944
2.1910,0.9014,0.9014
1.9949,0.9007,0.9007
1.9800,0.8930,0.8930
2.0538,0.9005,0.9005
2.1570,0.9017,0.9017
2.0091,0.8962,0.8962
1.9645,0.8898,0.8898
2.2380,0.9020,0.9020
2.0181,0.8943,0.8943
2.0606,0.9063,0.9063
2.2429,0.9155,0.9155
2.1659,0.9097,0.9097
2.0093,0.9015,0.9015
2.0433,0.9029,0.9029
2.1221,0.8957,0.8957
2.2165,0.9009,0.9009
2.0631,0.9004,0.9004
2.1709,0.9039,0.9039
2.1078,0.8928,0.8928
2.1289,0.8926,0.8926
2.0754,0.9021,0.9021
2.0714,0.9024,0.9024
2.0476,0.8982,0.8982
2.0574,0.8968,0.8968
1.9926,0.8888,0.8888
1.9884,0.8928,0.8928
2.0707,0.8951,0.8951
2.1849,0.9054,0.9054
2.1156,0.9080,0.9080
2.0054,0.8968,0.8968
2.1615,0.8970,0.8970
1.9705,0.8963,0.8963
2.2802,0.9057,0.9057
2.0840,0.9010,0.9010
2.0691,0.8977,0.8977
1.9828,0.8966,0.8966
1.9509,0.8991,0.8991
2.0625,0.8998,0.8998
1.9853,0.9035,0.9035
2.0969,0.9051,0.9051
1.9614,0.8959,0.8959
2.2170,0.9096,0.9096
2.0863,0.8923,0.8923
2.1890,0.8989,0.8989
2.0783,0.9067,0.9067
2.0869,0.9027,0.9027
2.0636,0.8904,0.8904
2.0791,0.9087,0.9087
1.9159,0.8864,0.8864
1.9791,0.8998,0.8998
2.0563,0.8972,0.8972
2.1064,0.9023,0.9023
2.0102,0.8976,0.8976
2.2206,0.9009,0.9009
2.0364,0.9029,0.9029
2.1124,0.8991,0.8991
1.9662,0.8973,0.8973
1.9638,0.8850,0.8850
2.1005,0.8994,0.8994
2.0611,0.9015,0.9015
2.1052,0.9047,0.9047
2.0729,0.8998,0.8998
2.0154,0.8967,0.8967
2.1268,0.9087,0.9087
2.0442,0.8956,0.8956
1.9288,0.8889,0.8889
2.0051,0.8946,0.8946
2.1474,0.9080,0.9080
1.9635,0.8934,0.8934
2.0656,0.8934,0.8934
2.0881,0.8973,0.8973
2.0104,0.8925,0.8925
2.0680,0.9036,0.9036
2.1661,0.9154,0.9154
1.9296,0.8894,0.8894
1.9022,0.8841,0.8841
2.0012,0.8993,0.8993
1.9640,0.9031,0.9031
2.0729,0.9096,0.9096
1.9974,0.8994,0.8994
2.1107,0.8950,0.8950
1.9718,0.8864,0.8864
2.2370,0.9063,0.9063
2.0773,0.8959,0.8959
2.2243,0.9097,0.9097
1.9915,0.8951,0.8951
2.1131,0.8991,0.8991
2.0184,0.8902,0.8902
2.1137,0.8977,0.8977
1.9878,0.8898,0.8898
1.9732,0.8970,0.8970
1.9507,0.8936,0.8936
2.0165,0.8915,0.8915
2.0032,0.8907,0.8907
1.8868,0.8874,0.8874
1.9788,0.8914,0.8914
2.2181,0.9036,0.9036
1.9835,0.8931,0.8931
2.1290,0.9040,0.9040
2.0295,0.8903,0.8903
2.0627,0.8943,0.8943
1.9965,0.8968,0.8968
1.9870,0.8808,0.8808
1.8151,0.8840,0.8840
2.0340,0.8938,0.8938
1.9785,0.8892,0.8892
2.1373,0.9083,0.9083
2.0108,0.8990,0.8990
2.0900,0.9015,0.9015
1.9786,0.8930,0.8930
1.9026,0.8913,0.8913
2.0257,0.8905,0.8905
2.0918,0.9044,0.9044
2.2253,0.9100,0.9100
2.0001,0.9018,0.9018
2.1140,0.9056,0.9056
1.9913,0.8961,0.8961
1.9723,0.9067,0.9067
2.1990,0.9158,0.9158
1.9094,0.8872,0.8872
2.0333,0.8989,0.8989
1.9987,0.8927,0.8927
2.0492,0.8989,0.8989
2.0710,0.9042,0.9042
1.8267,0.8793,0.8793
2.0309,0.8944,0.8944
2.1481,0.9097,0.9097
2.0778,0.8940,0.8940
1.9258,0.8922,0.8922
2.1287,0.9136,0.9136
2.1274,0.9016,0.9016
1.9269,0.8949,0.8949
2.1624,0.9097,0.9097
2.0366,0.9030,0.9030
1.8424,0.8807,0.8807
2.0491,0.9004,0.9004
1.9642,0.8909,0.8909
2.0552,0.9014,0.9014
2.1034,0.9024,0.9024
1.9702,0.8939,0.8939
1.9675,0.8971,0.8971
2.1295,0.9032,0.9032
1.8898,0.8897,0.8897
1.9879,0.8909,0.8909
1.8021,0.8826,0.8826
1.9700,0.8900,0.8900
1.9328,0.8882,0.8882
2.0087,0.8988,0.8988
1.8425,0.8917,0.8917
1.8941,0.8935,0.8935
1.8596,0.8796,0.8796
1.9588,0.8865,0.8865
2.0146,0.8851,0.8851
1.9553,0.8980,0.8980
1.8486,0.8894,0.8894
1.8778,0.8942,0.8942
1.8827,0.8888,0.8888
1.9589,0.8999,0.8999
2.0168,0.8925,0.8925
2.0254,0.8974,0.8974
1.8736,0.8924,0.8924
1.9485,0.8838,0.8838
2.0473,0.8907,0.8907
2.0185,0.8965,0.8965
1.9031,0.9001,0.9001
1.9480,0.8954,0.8954
1.9341,0.8910,0.8910
2.0612,0.9022,0.9022
1.9505,0.8932,0.8932
1.9142,0.8909,0.8909
1.8071,0.8896,0.8896
1.9062,0.8890,0.8890
1.9900,0.8862,0.8862
1.8761,0.8894,0.8894
1.8393,0.8894,0.8894
1.9347,0.8979,0.8979
1.9996,0.8941,0.8941
1.9939,0.8949,0.8949
1.9363,0.8920,0.8920
2.1254,0.9032,0.9032
2.0639,0.8991,0.8991
1.9636,0.9025,0.9025
1.9333,0.8947,0.8947
1.9708,0.8913,0.8913
1.9836,0.9046,0.9046
1.8289,0.8925,0.8925
2.0719,0.9026,0.9026
1.9247,0.8958,0.8958
2.0003,0.8971,0.8971
1.9463,0.8925,0.8925
1.9549,0.8880,0.8880
1.8326,0.8920,0.8920
1.9522,0.8936,0.8936
2.0069,0.9096,0.9096
1.8864,0.8881,0.8881
2.1021,0.9030,0.9030
2.1611,0.8999,0.8999
1.9635,0.8939,0.8939
1.8862,0.8944,0.8944
1.9665,0.8895,0.8895
2.0150,0.8974,0.8974
1.9788,0.8984,0.8984
2.0148,0.9035,0.9035
1.9433,0.8932,0.8932
1.9391,0.8870,0.8870
1.7536,0.8762,0.8762
2.1276,0.9123,0.9123
2.0040,0.9004,0.9004
1.8802,0.8955,0.8955
1.9283,0.8902,0.8902
1.9991,0.8930,0.8930
1.9288,0.8941,0.8941
1.9005,0.8988,0.8988
2.0054,0.8993,0.8993
2.0293,0.8920,0.8920
1.9766,0.8855,0.8855
1.8921,0.8926,0.8926
1.8474,0.8803,0.8803
1.8979,0.8860,0.8860
1.8789,0.8860,0.8860
1.9720,0.8949,0.8949
1.8947,0.8908,0.8908
1.9412,0.8857,0.8857
1.8664,0.8848,0.8848
1.9929,0.8936,0.8936
1.8237,0.8730,0.8730
1.9137,0.8811,0.8811
2.1083,0.9109,0.9109
1.9263,0.8918,0.8918
2.0230,0.9003,0.9003
1.8562,0.8854,0.8854
1.9985,0.9032,0.9032
1.8182,0.8841,0.8841
1.9754,0.8877,0.8877
1.9421,0.9064,0.9064
2.0594,0.8960,0.8960
1.9128,0.8864,0.8864
1.9441,0.8864,0.8864
1.8799,0.9004,0.9004
1.9313,0.8933,0.8933
1.8296,0.8769,0.8769
1.9411,0.8898,0.8898
2.0904,0.8974,0.8974
1.8805,0.8904,0.8904
1.9562,0.8891,0.8891
1.8747,0.8902,0.8902
1.8209,0.8881,0.8881
1.8844,0.8947,0.8947
1.9207,0.8934,0.8934
1.9425,0.8903,0.8903
1.9266,0.9013,0.9013
1.8649,0.8918,0.8918
1.9730,0.8859,0.8859
1.9405,0.8892,0.8892
2.0255,0.8945,0.8945
2.1094,0.9031,0.9031
1.9641,0.9012,0.9012
2.1866,0.8949,0.8949
1.9528,0.8973,0.8973
1.9085,0.8982,0.8982
1.9857,0.8885,0.8885
1.7554,0.8761,0.8761
1.9041,0.8861,0.8861
1.8456,0.8962,0.8962
1.9899,0.9081,0.9081
1.8849,0.9027,0.9027
1.9997,0.8863,0.8863
1.9823,0.8984,0.8984
2.1313,0.8978,0.8978
1.8275,0.8927,0.8927
1.9541,0.8869,0.8869
2.0019,0.8951,0.8951
1.8049,0.8792,0.8792
1.9978,0.8963,0.8963
1.9365,0.8991,0.8991
1.8316,0.8859,0.8859
1.9519,0.8924,0.8924
1.9181,0.8886,0.8886
1.8701,0.8918,0.8918
1.8644,0.8825,0.8825
1.7275,0.8781,0.8781
1.8982,0.8914,0.8914
2.0167,0.9023,0.9023
1.8934,0.8934,0.8934
1.9181,0.8918,0.8918
1.8575,0.8986,0.8986
1.8927,0.8898,0.8898
1.8970,0.8860,0.8860
1.8714,0.8841,0.8841
2.0832,0.9070,0.9070
1.9700,0.8941,0.8941
1.9047,0.8876,0.8876
1.9026,0.8979,0.8979
1.7639,0.8835,0.8835
1.9007,0.8902,0.8902
1.9358,0.8862,0.8862
1.8533,0.8901,0.8901
1.7879,0.8775,0.8775
1.9537,0.8772,0.8772
1.9893,0.8860,0.8860
1.9075,0.8983,0.8983
1.9740,0.9001,0.9001
1.9169,0.8923,0.8923
2.0074,0.8908,0.8908
1.7967,0.8837,0.8837
1.7582,0.8901,0.8901
1.7942,0.8792,0.8792
1.9392,0.8998,0.8998
2.0220,0.8938,0.8938
1.8774,0.8854,0.8854
2.0470,0.9013,0.9013
1.8930,0.8823,0.8823
1.8634,0.8844,0.8844
1.9368,0.8855,0.8855
1.9779,0.8979,0.8979
1.8318,0.8684,0.8684
1.9235,0.8932,0.8932
2.1141,0.9060,0.9060
2.2128,0.9162,0.9162
1.8878,0.8913,0.8913
1.8267,0.8857,0.8857
1.8004,0.8971,0.8971
1.8162,0.8869,0.8869
1.8608,0.8823,0.8823
1.7650,0.8952,0.8952
1.8062,0.8788,0.8788
1.8661,0.8800,0.8800
1.8571,0.8892,0.8892
1.8463,0.8876,0.8876
2.0813,0.9010,0.9010
1.8822,0.8881,0.8881
1.8521,0.8937,0.8937
1.7442,0.8901,0.8901
1.8279,0.8829,0.8829
2.0026,0.9089,0.9089
1.9007,0.8943,0.8943
1.8878,0.8862,0.8862
2.1062,0.9020,0.9020
2.0535,0.8911,0.8911
1.9979,0.8936,0.8936
1.7176,0.8723,0.8723
1.7559,0.8907,0.8907
1.8819,0.8937,0.8937
1.8759,0.8933,0.8933
1.9397,0.8915,0.8915
1.8857,0.8859,0.8859
1.8568,0.8884,0.8884
1.8193,0.8788,0.8788
1.7584,0.8864,0.8864
1.9565,0.8915,0.8915
1.7441,0.8775,0.8775
1.9540,0.8971,0.8971
1.8424,0.8856,0.8856
1.6866,0.8710,0.8710
2.0180,0.9041,0.9041
1.8138,0.8857,0.8857
1.9055,0.8886,0.8886
1.8370,0.8916,0.8916
2.1883,0.9145,0.9145
1.8814,0.8858,0.8858
1.9470,0.8859,0.8859
1.7926,0.8823,0.8823
2.0001,0.8889,0.8889
1.7827,0.8765,0.8765
1.8741,0.8877,0.8877
