2.9976,0.9463,3.9440
3.0443,0.9524,3.9967
3.0511,0.9364,3.9875
3.0363,0.9494,3.9857
2.9292,0.9309,3.8602
2.9444,0.9375,3.8819
2.9777,0.9429,3.9206
2.9685,0.9424,3.9109
2.9102,0.9387,3.8488
2.9311,0.9383,3.8694
2.8876,0.9301,3.8177
2.8744,0.9313,3.8057
2.8577,0.9297,3.7874
2.8282,0.9173,3.7455
2.8660,0.9202,3.7862
2.8705,0.9235,3.7940
2.7839,0.9160,3.6999
2.8507,0.9268,3.7775
2.7847,0.9262,3.7109
2.8253,0.9249,3.7502
2.7041,0.9055,3.6096
2.7411,0.9107,3.6518
2.7836,0.9244,3.7081
2.7906,0.9174,3.7081
2.7555,0.9158,3.6713
2.7719,0.9188,3.6907
2.8016,0.9137,3.7153
2.6969,0.9047,3.6016
2.7309,0.9144,3.6453
2.7029,0.9090,3.6119
2.7785,0.9223,3.7008
2.8130,0.9213,3.7343
2.7013,0.9158,3.6171
2.7078,0.9204,3.6282
2.6961,0.9091,3.6052
2.6270,0.8945,3.5216
2.6675,0.9173,3.5848
2.7124,0.9077,3.6201
2.6336,0.8964,3.5300
2.6887,0.9064,3.5950
2.6232,0.9069,3.5301
2.5985,0.9079,3.5064
2.6152,0.8956,3.5108
2.6110,0.8936,3.5046
2.5309,0.8936,3.4246
2.7798,0.9266,3.7064
2.5756,0.9084,3.4840
2.5835,0.9033,3.4869
2.6128,0.9131,3.5259
2.5611,0.9011,3.4622
2.6492,0.9122,3.5614
2.5400,0.8951,3.4351
2.4996,0.8941,3.3937
2.5459,0.8952,3.4411
2.5887,0.9060,3.4947
2.6024,0.9140,3.5164
2.4754,0.8943,3.3696
2.5517,0.9014,3.4531
2.4598,0.8917,3.3516
2.5670,0.9012,3.4681
2.4290,0.8921,3.3211
2.5392,0.9005,3.4397
2.4746,0.8940,3.3686
2.5276,0.9015,3.4291
2.3781,0.8855,3.2636
2.4358,0.8917,3.3275
2.3952,0.8804,3.2756
2.4278,0.8894,3.3172
2.4796,0.9053,3.3849
2.4189,0.8895,3.3084
2.4109,0.8911,3.3020
2.4232,0.9022,3.3254
2.3432,0.8882,3.2315
2.4607,0.8929,3.3535
2.3892,0.8956,3.2849
2.4188,0.8838,3.3025
2.4458,0.8872,3.3330
2.3361,0.8772,3.2133
